Time (s),Filtered EMG Contracted
0.0,1.9817197445134505e-05
0.199980468750036,0.00010467893653784909
0.399960937500072,7.817263934880905e-05
0.5999414062501081,6.889420314706373e-05
0.799921875000144,6.457212027732838e-05
0.99990234375018,5.8993271862304935e-05
1.1998828125002161,6.381726826090739e-05
1.399863281250252,6.360056073089622e-05
1.599843750000288,6.884829922057874e-05
1.799824218750324,4.4444399132440616e-05
1.99980468750036,5.944716595658352e-05
2.199785156250396,9.180123841385395e-05
2.3997656250004322,6.572330925689201e-05
2.599746093750468,2.048370524233389e-05
2.799726562500504,4.320144700926821e-05
2.99970703125054,6.804282070833659e-05
3.199687500000576,8.213294279459645e-05
3.399667968750612,9.233171336326025e-05
3.599648437500648,7.116400385269832e-05
3.799628906250684,9.492179192725669e-05
3.99960937500072,7.229823340935665e-05
4.199589843750756,0.0001240022161049168
4.399570312500792,0.0001257568103489609
4.599550781250828,8.360435137466562e-05
4.7995312500008644,9.209755221761943e-05
4.9995117187509,9.395046123867706e-05
5.199492187500936,4.497555381384261e-05
5.399472656250972,0.0001567772138395244
5.599453125001008,4.5292990351948696e-05
5.799433593751044,1.854979195331802e-05
5.99941406250108,0.00011727531555008062
6.199394531251116,0.00030926024815452883
6.399375000001152,0.00018306917831421133
6.599355468751188,0.000207145800243092
6.799335937501224,0.0001367772329755112
6.99931640625126,0.00023916235443381635
7.199296875001296,0.0002527984988090765
7.399277343751332,9.605052865348564e-05
7.599257812501368,0.00015056772245286896
7.799238281251404,0.000311726035078093
7.99921875000144,0.00022656391761483117
8.199199218751476,0.00042163816100839575
8.399179687501512,0.0004610834481352394
8.599160156251548,0.00023756701576625128
8.799140625001584,0.0001651085901081534
8.99912109375162,9.781515079875254e-05
9.199101562501657,0.00032276481841517587
9.399082031251693,0.0008426814631519762
9.599062500001729,0.0006904841494085697
9.799042968751763,0.00021534501324027672
9.9990234375018,0.0005549642247860742
10.199003906251836,0.0005413412192615142
10.398984375001872,0.0014050542329742419
10.598964843751908,0.0006629894118356863
10.798945312501944,0.00055253028054539
10.99892578125198,0.00044577011926481906
11.198906250002016,0.001135958127540387
11.398886718752053,0.0008711116174186545
11.598867187502089,0.0005996862142669899
11.798847656252123,0.0005466239860298965
11.99882812500216,0.000981257148195566
12.198808593752196,0.0008137239758956856
12.398789062502232,0.0009351770724008723
12.598769531252268,0.0008207947061736849
12.798750000002304,0.0005458931445366356
12.99873046875234,0.00043018385291359625
13.198710937502376,0.0007356177028217704
13.398691406252413,0.0012631123439438606
