Time (s),Filtered EMG Relaxed
0.0,1.5957464349411976e-05
0.199980468750036,0.00010041695654837889
0.399960937500072,7.797611356859229e-05
0.5999414062501081,7.164485394164136e-05
0.799921875000144,6.879020000136227e-05
0.99990234375018,6.765215416326655e-05
1.1998828125002161,6.827447209705687e-05
1.399863281250252,6.598395698669007e-05
1.599843750000288,6.387156801923847e-05
1.799824218750324,6.982575381301615e-05
1.99980468750036,6.776516052724774e-05
2.199785156250396,6.680907396363391e-05
2.3997656250004322,7.764039994282449e-05
2.599746093750468,5.908225673928662e-05
2.799726562500504,6.203029317278869e-05
2.99970703125054,6.561795593494664e-05
3.199687500000576,6.39359337184387e-05
3.399667968750612,7.563001041720442e-05
3.599648437500648,8.942414735316187e-05
3.799628906250684,7.563009293457026e-05
3.99960937500072,5.990439697329968e-05
4.199589843750756,6.071728952778596e-05
4.399570312500792,2.727073989511229e-05
4.599550781250828,8.202198876890697e-05
4.7995312500008644,7.619562974746914e-05
4.9995117187509,0.00010696362586240833
5.199492187500936,8.328893112947716e-05
5.399472656250972,0.00010109446606070991
5.599453125001008,0.00012013446982184797
5.799433593751044,5.893072192680941e-05
5.99941406250108,4.7554138756466704e-05
6.199394531251116,5.7544809871911263e-05
6.399375000001152,6.123921244341208e-05
6.599355468751188,0.00017174860167822625
6.799335937501224,5.8607006674853625e-05
6.99931640625126,0.00012504192215686015
7.199296875001296,0.00016520125330234385
7.399277343751332,6.794084453960358e-05
7.599257812501368,0.0001252281017161937
7.799238281251404,0.0002080341883113822
7.99921875000144,0.0001244340585163986
8.199199218751476,7.618805869347274e-05
8.399179687501512,0.0002071998188189892
8.599160156251548,0.00014246227732884657
8.799140625001584,6.77364359926069e-05
8.99912109375162,9.401438044944185e-05
9.199101562501657,0.00013019330603775063
9.399082031251693,0.00017184204185999752
9.599062500001729,0.00010112867456551435
9.799042968751763,0.00010552741172292235
9.9990234375018,0.00016423601329598766
10.199003906251836,9.540885257472724e-05
10.398984375001872,0.00013413300681843008
10.598964843751908,0.00020606452983148172
10.798945312501944,0.00011847271273718226
10.99892578125198,0.00010397032672087566
11.198906250002016,0.00018674652731551743
11.398886718752053,0.00017329497754349108
11.598867187502089,8.389952283450398e-05
11.798847656252123,8.808633088504327e-05
11.99882812500216,6.449737633287306e-05
12.198808593752196,9.567109502066363e-05
12.398789062502232,0.00023811112352244571
12.598769531252268,0.0001470506346911975
12.798750000002304,0.0001688079650697096
12.99873046875234,0.00030424297221925446
13.198710937502376,0.0001960392327253811
13.398691406252413,0.00015264354322602698
13.598671875002449,0.0002967072059861075
13.798652343752485,6.006213890024085e-05
13.99863281250252,0.00021995746083266931
14.198613281252555,0.0001415680933728111
14.398593750002592,0.00019021673843481915
14.598574218752628,5.5018092404663884e-05
14.798554687502664,0.0003565044665543005
14.9985351562527,0.00011051061568164171
15.198515625002736,0.00032508841133087996
15.398496093752772,0.0002103360860707297
15.598476562502809,0.00018976269867436836
15.798457031252845,7.556503588888133e-05
15.99843750000288,0.0005239761142504482
16.198417968752917,4.5836758891574364e-05
16.39839843750295,0.00018625872021860645
16.59837890625299,8.92862097238273e-05
16.798359375003024,0.0001790787591892971
16.99833984375306,0.00032571243092993255
17.198320312503096,2.0191684785534088e-05
17.39830078125313,0.00029359640946991633
17.59828125000317,0.0002573676084946453
17.798261718753203,0.0001203305319270975
17.99824218750324,0.0001111651729577089
18.198222656253275,0.00034525035261170005
18.398203125003313,0.00010958103838290442
18.598183593753348,0.0002578966260040867
18.798164062503385,6.502632720661126e-05
18.99814453125342,0.00034219596320198063
19.198125000003458,0.0001337029738237484
19.398105468753492,0.00012382075854646467
19.598085937503527,0.0002198163124942437
19.798066406253565,0.0001466311333040341
19.9980468750036,0.00011911647616061761
20.198027343753637,0.0002264669413285687
20.39800781250367,0.0002245110963181489
20.59798828125371,0.00011955526022637905
20.797968750003744,7.483971576386663e-05
20.99794921875378,9.411370209948185e-05
21.197929687503816,0.00036636900101806786
21.39791015625385,0.00020246745116179484
21.59789062500389,1.6102886070530803e-05
21.797871093753923,0.0001885080173231671
21.99785156250396,0.00019582334368871586
22.197832031253995,6.442549614898074e-05
22.397812500004033,0.00013307608956141366
22.597792968754067,0.000274670310367834
22.797773437504105,0.00024113960224317273
22.99775390625414,0.00034141130240504243
23.197734375004178,0.00035626770721395787
23.397714843754212,0.0002111527820420497
23.597695312504246,0.00014412990746117335
23.797675781254284,0.00027201680831835873
23.99765625000432,0.00019235010560736868
24.197636718754357,0.00023268672052912894
24.39761718750439,0.00028131993336906556
24.59759765625443,0.00010999811408355151
24.797578125004463,0.00018723964077660163
24.9975585937545,0.00013062494591126634
25.197539062504536,0.0001393987890233747
25.397519531254574,0.00021157024840488825
25.597500000004608,0.0003306326212636262
25.797480468754642,0.00019837286935974358
25.99746093750468,0.00013377301580284033
26.197441406254715,0.0004537981693607642
26.397421875004753,0.00025092657746603506
26.597402343754787,0.00014610283996947825
26.797382812504825,5.289772346176068e-05
26.99736328125486,0.0001137032337859574
27.197343750004897,0.00030704955764501387
27.39732421875493,0.0002823508401965725
27.59730468750497,4.946410447612174e-05
27.797285156255004,0.00027800536271993217
27.99726562500504,0.00014985607872592823
28.197246093755076,0.00020475972775835664
28.39722656250511,0.00012656497480560434
28.59720703125515,0.00015082490245212158
28.797187500005183,0.0002378702876881355
28.99716796875522,0.00011432002480990127
29.197148437505255,0.00019400992556615484
29.397128906255293,0.0001242848418367899
29.597109375005328,0.00032168699109749277
29.797089843755366,0.00012421225842605707
29.9970703125054,8.84485733065551e-05
30.197050781255435,0.0003511174270807938
30.397031250005472,0.00018165217992256293
30.597011718755507,0.0001939857619551997
30.796992187505545,0.0004158110883656089
30.99697265625558,0.0001956496358049407
31.196953125005617,0.00011011999393858254
31.39693359375565,0.0001912165452079345
31.59691406250569,0.00016614638617070497
31.796894531255724,0.00026693234235551785
31.99687500000576,0.00018843419313564934
32.19685546875579,0.00011693424516567468
32.396835937505834,5.519921020570733e-05
32.59681640625587,9.970938377000002e-05
32.7967968750059,6.23369523688894e-05
32.99677734375594,0.00020109949347572593
33.19675781250598,0.00023922778600361062
33.39673828125601,8.024893188713294e-05
33.59671875000605,0.0003527344836922479
33.79669921875608,4.25929856363932e-05
33.99667968750612,4.095850687667698e-05
34.19666015625616,3.696040496278437e-05
34.39664062500619,0.00029650448158935835
34.59662109375623,0.00020877415498274507
34.79660156250626,9.602210847817652e-05
34.9965820312563,4.1160451474085485e-05
35.19656250000634,0.00021954771648420967
35.39654296875637,7.3289147525097e-06
35.596523437506406,0.00024256955406985314
35.79650390625645,0.00031167596316806063
35.99648437500648,0.00023666531449416015
36.196464843756516,0.00012249508375600116
36.39644531250655,0.00029741561536169247
36.596425781256585,4.784811205831078e-05
36.796406250006626,7.52609896883526e-05
36.99638671875666,0.00038122126692355943
37.196367187506695,8.048988498372535e-05
37.39634765625673,0.0002714153458038367
37.59632812500677,0.00046254985794491306
37.796308593756805,0.00013502231877922608
37.99628906250684,0.0003125758328747304
38.196269531256874,0.00011216450725956333
38.396250000006916,0.00033099405604671836
38.59623046875695,0.00026403164632875773
38.796210937506984,0.00020252190916867914
38.99619140625702,0.00013707305045922302
39.19617187500705,0.00014456797528674144
39.396152343757095,0.0001952220575462385
39.59613281250713,0.0001806617414891376
39.79611328125716,0.00026081468101342583
39.9960937500072,0.00024258403210607158
40.19607421875724,5.641945483867597e-05
40.396054687507274,0.00023841879563856646
40.59603515625731,0.00012391965414536437
40.79601562500734,0.0003159472933000826
40.99599609375738,0.00012884639531774355
41.19597656250742,0.00016385915365790937
41.39595703125745,0.00021606516294074161
41.59593750000749,0.0004018208678187122
41.79591796875752,0.00015580676497725277
41.99589843750756,0.0003108553132944387
42.1958789062576,0.00018605323608992616
42.39585937500763,0.0001036977043006595
42.595839843757666,0.0001634868124042222
42.7958203125077,0.00029458933511774144
42.99580078125774,0.00026328811010745785
43.19578125000778,0.0002790229200188828
43.39576171875781,0.0002600410456783262
43.595742187507845,0.00038458229575834366
43.79572265625789,0.0002772423962646166
43.99570312500792,0.00025895640110176033
44.195683593757956,0.00035848613778362537
44.39566406250799,0.00020479873028052587
44.59564453125803,0.00012656613291941134
44.795625000008066,0.00025555516696798374
44.9956054687581,0.00015648813753260906
45.195585937508135,0.00021267292523140832
45.39556640625817,0.00037799212282669663
45.59554687500821,0.00035703992873291584
45.795527343758245,0.0004941464150515368
45.99550781250828,0.000343031671954366
46.195488281258314,0.0001411757935438867
46.395468750008355,0.00021373782865409587
46.59544921875839,0.0002045034307135837
46.795429687508424,0.0006486153480984554
46.99541015625846,0.00013385900127893421
47.19539062500849,0.0002890092823018629
47.395371093758534,0.0003783541172619003
47.59535156250857,6.0043908087955615e-05
47.7953320312586,0.0002800864976875307
47.99531250000864,0.000238073392388206
48.19529296875868,0.0003029778473636247
48.39527343750871,0.00019144315118139023
48.59525390625875,0.00031839725448366585
48.79523437500878,0.00022634890250417536
48.99521484375882,0.0002213184988778494
49.19519531250886,0.00029550440139942117
49.39517578125889,0.00039304042410744864
49.59515625000893,0.00042075838253554146
49.79513671875896,0.0001173668795122151
49.995117187509,0.000240993253487237
50.19509765625904,0.00019743088446599113
50.39507812500907,0.0002441983621006184
50.595058593759106,0.00020192712395339965
50.79503906250915,0.00041259174981701275
50.99501953125918,0.0005095302307313511
51.195000000009216,0.0004013851712611304
51.39498046875925,0.00038215479765822165
51.594960937509285,9.243233253956182e-05
51.794941406259326,0.0002884061152988294
51.99492187500936,0.00044656207612590285
52.194902343759395,0.0005531836044902798
52.39488281250943,0.00037156091744832873
52.59486328125947,0.00022290102379477793
52.794843750009505,0.0003417993182050072
52.99482421875954,0.0003320447544868739
53.194804687509574,0.0005282273119561786
53.39478515625961,0.00042552573992904734
53.59476562500965,0.0003448642121941838
53.794746093759684,0.0003266112431700921
53.99472656250972,0.00035527180784237865
54.19470703125975,0.0006355435563047219
54.394687500009795,0.0006290792288945282
54.59466796875983,0.0005306117230054366
54.79464843750986,0.0006321823847631755
54.9946289062599,0.0005918453019608878
55.19460937500994,0.0005847467294939814
55.394589843759974,0.0007822382150570414
55.59457031251001,0.0005491387073052864
55.79455078126004,0.0007201444950016506
55.99453125001008,0.0006548316046213159
56.19451171876012,0.0006412130470394824
56.39449218751015,0.0009347416944884354
56.59447265626019,0.0008976017186561402
56.79445312501022,0.0007572983961045852
56.99443359376026,0.0006713556959212319
57.1944140625103,0.0006946790972439832
57.39439453126033,0.0002918950515796132
57.594375000010366,0.0001894774497566941
57.7943554687604,8.309566757668573e-05
57.99433593751044,4.892008793324118e-05
58.19431640626048,2.1735683679462708e-05
58.39429687501051,7.800525209408385e-06
58.594277343760545,2.1958980133255706e-06
58.79425781251059,1.792415815985396e-06
58.99423828126062,3.2506520177485196e-06
59.194218750010656,4.360070277356097e-06
59.39419921876069,5.2999153102919914e-06
59.59417968751073,6.196319788519322e-06
59.794160156260766,7.099018138537389e-06
59.9941406250108,8.026195709180552e-06
60.194121093760835,8.99325968390297e-06
60.39410156251087,1.0016880296893269e-05
60.59408203126091,1.1107338844862576e-05
60.794062500010945,1.2251535693201703e-05
60.99404296876098,1.3283480923019788e-05
61.194023437511014,1.3749547576279465e-05
61.394003906261055,1.2893795525304655e-05
61.59398437501109,1.0982129361165933e-05
61.793964843761124,1.9119087836624802e-05
61.99394531251116,4.462221229398531e-05
62.19392578126119,0.00010919062993649961
62.393906250011234,0.00019663633605028678
62.59388671876127,0.0002991198102442978
62.7938671875113,0.0005498270921631195
62.99384765626134,0.0004490817680909423
63.19382812501138,0.0005122770002446604
63.39380859376141,0.0005942190381328549
63.59378906251145,0.0007392664960798288
63.79376953126148,0.0002934171587226672
63.99375000001152,0.0005937297791456428
64.19373046876156,0.0006526861929688363
64.39371093751159,0.00027422332756556395
64.59369140626163,0.0004638583612135475
64.79367187501167,0.0004809850428472109
64.9936523437617,0.0004469245749197379
65.19363281251174,0.000397178101325625
65.39361328126178,0.0005282694502822394
65.5935937500118,0.0005576397154427925
65.79357421876185,0.00031170227742482147
65.99355468751187,0.00018132047589895312
66.19353515626192,0.00034836372328165036
66.39351562501196,0.00037197991995822753
66.59349609376198,0.00045087503763661246
66.79347656251203,0.00035241666776967537
66.99345703126205,0.00022751324200845184
67.1934375000121,0.00020285270891524834
67.39341796876214,0.0003015350580063494
67.59339843751216,0.0004893916699418333
